Label,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Nan
71.6.167.124-192.168.1.4-40646-502-6,71.6.167.124,40646,192.168.1.4,502,6,04/01/2021 08:24:20 PM,701980,5,3,11.0,48.0,11.0,0.0,2.2,4.919349550499537,48.0,0.0,16.0,27.712812921102035,84.04797857488816,11.396336077950938,100282.85714285714,133154.44271274938,330597.0,213.0,701980.0,175495.0,135380.7645445492,330597.0,229.0,187391.0,93695.5,127793.28724350118,184059.0,3332.0,0,0,0,0,168,104,7.122710048719337,4.273626029231602,0.0,48.0,6.555555555555555,15.961759858417171,254.77777777777774,1,2,0,2,7,0,0,0,0.0,7.375,2.2,16.0,0,0,0,0,0,0,0,1,0,6,64240,509,1,32,0,0,0,0,1.609788260597321E15,0.0,1.609788260597321E15,1.609788260597321E15,NeedManualLabel
71.6.167.124-192.168.1.4-40658-502-6,71.6.167.124,40658,192.168.1.4,502,6,04/01/2021 08:24:21 PM,375758,5,3,11.0,48.0,11.0,0.0,2.2,4.919349550499537,48.0,0.0,16.0,27.712812921102035,157.0159517561835,21.290298543211325,53679.71428571429,90267.60808417434,186732.0,163.0,375758.0,93939.5,108297.11860894546,190312.0,163.0,188620.0,94310.0,128570.39759602518,185223.0,3397.0,0,0,0,0,168,104,13.306436589507078,7.983861953704246,0.0,48.0,6.555555555555555,15.961759858417171,254.77777777777774,1,2,0,2,7,0,0,0,0.0,7.375,2.2,16.0,0,0,0,0,0,0,0,1,0,6,64240,509,1,32,0,0,0,0,1.609788261353946E15,0.0,1.609788261353946E15,1.609788261353946E15,NeedManualLabel
71.6.167.124-192.168.1.4-40654-502-6,71.6.167.124,40654,192.168.1.4,502,6,04/01/2021 08:24:20 PM,985256,5,3,8.0,40.0,8.0,0.0,1.6,3.5777087639996634,40.0,0.0,13.333333333333334,23.094010767585033,48.718302654335524,8.11971710905592,140750.85714285716,222309.9995190114,603002.0,171.0,985256.0,246314.0,254249.10723278197,603002.0,171.0,192812.0,96406.0,131717.02277230532,189544.0,3268.0,0,0,0,0,168,104,5.074823193159951,3.0448939158959702,0.0,40.0,5.333333333333333,13.266499161421597,175.99999999999997,1,2,0,2,7,0,0,0,0.0,6.0,1.6,13.333333333333334,0,0,0,0,0,0,0,1,0,5,64240,509,1,32,0,0,0,0,1.609788260970148E15,0.0,1.609788260970148E15,1.609788260970148E15,NeedManualLabel
71.6.167.124-192.168.1.4-40668-502-6,71.6.167.124,40668,192.168.1.4,502,6,04/01/2021 08:24:22 PM,372828,5,3,11.0,48.0,11.0,0.0,2.2,4.919349550499537,48.0,0.0,16.0,27.712812921102035,158.24991685173862,21.45761584430354,53261.142857142855,89520.5796366187,184514.0,189.0,372828.0,93207.0,107387.50942885925,188059.0,199.0,187854.0,93927.0,128086.73655769358,184498.0,3356.0,0,0,0,0,168,104,13.411009902689713,8.046605941613828,0.0,48.0,6.555555555555555,15.961759858417171,254.77777777777774,1,2,0,2,7,0,0,0,0.0,7.375,2.2,16.0,0,0,0,0,0,0,0,1,0,6,64240,509,1,32,0,0,0,0,1.6097882621141E15,0.0,1.6097882621141E15,1.6097882621141E15,NeedManualLabel
71.6.167.124-192.168.1.4-40660-502-6,71.6.167.124,40660,192.168.1.4,502,6,04/01/2021 08:24:21 PM,854019,5,3,8.0,40.0,8.0,0.0,1.6,3.5777087639996634,40.0,0.0,13.333333333333334,23.094010767585033,56.2048385340373,9.367473089006216,122002.71428571429,177954.18923580143,472063.0,190.0,854019.0,213504.75,194402.33636863352,472063.0,214.0,192672.0,96336.0,131239.01858822323,189136.0,3536.0,0,0,0,0,168,104,5.854670680628885,3.5128024083773313,0.0,40.0,5.333333333333333,13.266499161421597,175.99999999999997,1,2,0,2,7,0,0,0,0.0,6.0,1.6,13.333333333333334,0,0,0,0,0,0,0,1,0,5,64240,509,1,32,0,0,0,0,1.60978826173107E15,0.0,1.60978826173107E15,1.60978826173107E15,NeedManualLabel
71.6.167.124-192.168.1.4-40674-502-6,71.6.167.124,40674,192.168.1.4,502,6,04/01/2021 08:24:22 PM,380178,5,3,11.0,48.0,11.0,0.0,2.2,4.919349550499537,48.0,0.0,16.0,27.712812921102035,155.19046341450584,21.042774700271977,54311.14285714286,91253.69316074933,187893.0,188.0,380178.0,95044.5,109511.34010838026,191629.0,188.0,191843.0,95921.5,130635.8565038711,188295.0,3548.0,0,0,0,0,168,104,13.151734187669986,7.891040512601991,0.0,48.0,6.555555555555555,15.961759858417171,254.77777777777774,1,2,0,2,7,0,0,0,0.0,7.375,2.2,16.0,0,0,0,0,0,0,0,1,0,6,64240,509,1,32,0,0,0,0,1.609788262862169E15,0.0,1.609788262862169E15,1.609788262862169E15,NeedManualLabel
71.6.167.124-192.168.1.4-40680-502-6,71.6.167.124,40680,192.168.1.4,502,6,04/01/2021 08:24:23 PM,375691,5,3,8.0,40.0,8.0,0.0,1.6,3.5777087639996634,40.0,0.0,13.333333333333334,23.094010767585033,127.76457248110815,21.294095413518026,53670.142857142855,90186.00080468618,186096.0,188.0,375691.0,93922.75,108216.48746032186,188858.0,199.0,189913.0,94956.5,129464.88767422618,186502.0,3411.0,0,0,0,0,168,104,13.308809633448766,7.985285780069259,0.0,40.0,5.333333333333333,13.266499161421597,175.99999999999997,1,2,0,2,7,0,0,0,0.0,6.0,1.6,13.333333333333334,0,0,0,0,0,0,0,1,0,5,64240,509,1,32,0,0,0,0,1.609788263243504E15,0.0,1.609788263243504E15,1.609788263243504E15,NeedManualLabel
71.6.167.124-192.168.1.4-40682-502-6,71.6.167.124,40682,192.168.1.4,502,6,04/01/2021 08:24:23 PM,374146,5,3,11.0,48.0,11.0,0.0,2.2,4.919349550499537,48.0,0.0,16.0,27.712812921102035,157.6924516097994,21.38202733692195,53449.42857142857,89811.02554411521,185232.0,184.0,374146.0,93536.5,107780.67341442373,188828.0,187.0,188405.0,94202.5,128397.15643463448,184993.0,3412.0,0,0,0,0,168,104,13.36376708557622,8.018260251345732,0.0,48.0,6.555555555555555,15.961759858417171,254.77777777777774,1,2,0,2,7,0,0,0,0.0,7.375,2.2,16.0,0,0,0,0,0,0,0,1,0,6,64240,509,1,32,0,0,0,0,1.609788263620438E15,0.0,1.609788263620438E15,1.609788263620438E15,NeedManualLabel
71.6.167.124-192.168.1.4-40684-502-6,71.6.167.124,40684,192.168.1.4,502,6,04/01/2021 08:24:24 PM,454083,5,3,8.0,40.0,8.0,0.0,1.6,3.5777087639996634,40.0,0.0,13.333333333333334,23.094010767585033,105.7075468581735,17.61792447636225,64869.0,109195.10769871209,225135.0,138.0,454083.0,113520.75,130887.62051820128,229120.0,138.0,228477.0,114238.5,156206.25192513902,224693.0,3784.0,0,0,0,0,168,104,11.011202797726407,6.606721678635844,0.0,40.0,5.333333333333333,13.266499161421597,175.99999999999997,1,2,0,2,7,0,0,0,0.0,6.0,1.6,13.333333333333334,0,0,0,0,0,0,0,1,0,5,64240,509,1,32,0,0,0,0,1.609788264030975E15,0.0,1.609788264030975E15,1.609788264030975E15,NeedManualLabel
71.6.167.124-192.168.1.4-40690-502-6,71.6.167.124,40690,192.168.1.4,502,6,04/01/2021 08:24:24 PM,373150,5,3,11.0,48.0,11.0,0.0,2.2,4.919349550499537,48.0,0.0,16.0,27.712812921102035,158.11335923891198,21.439099557818572,53307.142857142855,89600.43912732528,184814.0,183.0,373150.0,93287.5,107410.5173543696,188199.0,183.0,187860.0,93930.0,128320.08179548515,184666.0,3194.0,0,0,0,0,168,104,13.399437223636609,8.039662334181966,0.0,48.0,6.555555555555555,15.961759858417171,254.77777777777774,1,2,0,2,7,0,0,0,0.0,7.375,2.2,16.0,0,0,0,0,0,0,0,1,0,6,64240,509,1,32,0,0,0,0,1.609788264450113E15,0.0,1.609788264450113E15,1.609788264450113E15,NeedManualLabel
71.6.167.124-192.168.1.4-40692-502-6,71.6.167.124,40692,192.168.1.4,502,6,04/01/2021 08:24:24 PM,380254,5,3,8.0,40.0,8.0,0.0,1.6,3.5777087639996634,40.0,0.0,13.333333333333334,23.094010767585033,126.23141373923747,21.038568956539578,54322.0,91325.71681988961,188359.0,184.0,380254.0,95063.5,109559.80803956653,191938.0,189.0,191405.0,95702.5,130542.51840875448,188010.0,3395.0,0,0,0,0,168,104,13.149105597837236,7.889463358702342,0.0,40.0,5.333333333333333,13.266499161421597,175.99999999999997,1,2,0,2,7,0,0,0,0.0,6.0,1.6,13.333333333333334,0,0,0,0,0,0,0,1,0,5,64240,509,1,32,0,0,0,0,1.609788264824431E15,0.0,1.609788264824431E15,1.609788264824431E15,NeedManualLabel
71.6.167.124-192.168.1.4-40694-502-6,71.6.167.124,40694,192.168.1.4,502,6,04/01/2021 08:24:25 PM,381070,5,3,11.0,48.0,11.0,0.0,2.2,4.919349550499537,48.0,0.0,16.0,27.712812921102035,154.82719710289447,20.99351825123993,54438.571428571435,91587.26907137466,188581.0,153.0,381070.0,95267.5,109811.96074957712,192043.0,153.0,192031.0,96015.5,131154.872881262,188756.0,3275.0,0,0,0,0,168,104,13.120948907024955,7.872569344214973,0.0,48.0,6.555555555555555,15.961759858417171,254.77777777777774,1,2,0,2,7,0,0,0,0.0,7.375,2.2,16.0,0,0,0,0,0,0,0,1,0,6,64240,509,1,32,0,0,0,0,1.60978826520489E15,0.0,1.60978826520489E15,1.60978826520489E15,NeedManualLabel
71.6.167.124-192.168.1.4-40700-502-6,71.6.167.124,40700,192.168.1.4,502,6,04/01/2021 08:24:25 PM,371091,5,3,8.0,40.0,8.0,0.0,1.6,3.5777087639996634,40.0,0.0,13.333333333333334,23.094010767585033,129.34832696023346,21.558054493372246,53013.0,89080.47843757164,183662.0,164.0,371091.0,92772.75,106900.24122010513,187224.0,164.0,186949.0,93474.5,127434.0769986584,183584.0,3365.0,0,0,0,0,168,104,13.473784058357653,8.084270435014592,0.0,40.0,5.333333333333333,13.266499161421597,175.99999999999997,1,2,0,2,7,0,0,0,0.0,6.0,1.6,13.333333333333334,0,0,0,0,0,0,0,1,0,5,64240,509,1,32,0,0,0,0,1.609788265587345E15,0.0,1.609788265587345E15,1.609788265587345E15,NeedManualLabel
71.6.167.124-192.168.1.4-40670-502-6,71.6.167.124,40670,192.168.1.4,502,6,04/01/2021 08:24:22 PM,3896824,5,3,8.0,40.0,8.0,0.0,1.6,3.5777087639996634,40.0,0.0,13.333333333333334,23.094010767585033,12.317723356251141,2.0529538927085236,556689.1428571428,1311171.694815675,3523661.0,154.0,3896824.0,974206.0,1701905.9226269433,3523661.0,154.0,188134.0,94067.0,128322.9102226099,184805.0,3329.0,0,0,0,0,168,104,1.2830961829428273,0.7698577097656963,0.0,40.0,5.333333333333333,13.266499161421597,175.99999999999997,1,2,0,2,7,0,0,0,0.0,6.0,1.6,13.333333333333334,0,0,0,0,0,0,0,1,0,5,64240,509,1,32,0,0,0,0,1.609788262488456E15,0.0,1.609788262488456E15,1.609788262488456E15,NeedManualLabel
71.6.167.124-192.168.1.4-40702-502-6,71.6.167.124,40702,192.168.1.4,502,6,04/01/2021 08:24:25 PM,444107,5,3,11.0,48.0,11.0,0.0,2.2,4.919349550499537,48.0,0.0,16.0,27.712812921102035,132.85086702078553,18.01367688417431,63443.85714285715,106947.81226908223,220148.0,144.0,444107.0,111026.75,128024.27594373134,223657.0,144.0,223521.0,111760.5,153362.26845120674,220204.0,3317.0,0,0,0,0,168,104,11.258548052608944,6.755128831565367,0.0,48.0,6.555555555555555,15.961759858417171,254.77777777777774,1,2,0,2,7,0,0,0,0.0,7.375,2.2,16.0,0,0,0,0,0,0,0,1,0,6,64240,509,1,32,0,0,0,0,1.609788265994144E15,0.0,1.609788265994144E15,1.609788265994144E15,NeedManualLabel
71.6.167.124-192.168.1.4-40706-502-6,71.6.167.124,40706,192.168.1.4,502,6,04/01/2021 08:24:26 PM,371269,5,3,8.0,40.0,8.0,0.0,1.6,3.5777087639996634,40.0,0.0,13.333333333333334,23.094010767585033,129.28631261969085,21.547718769948474,53038.42857142858,89089.5501725785,183687.0,184.0,371269.0,92817.25,106973.20975326798,187399.0,184.0,187089.0,93544.5,127306.79777804483,183564.0,3525.0,0,0,0,0,168,104,13.467324231217797,8.080394538730678,0.0,40.0,5.333333333333333,13.266499161421597,175.99999999999997,1,2,0,2,7,0,0,0,0.0,6.0,1.6,13.333333333333334,0,0,0,0,0,0,0,1,0,5,64240,509,1,32,0,0,0,0,1.609788266403774E15,0.0,1.609788266403774E15,1.609788266403774E15,NeedManualLabel
71.6.167.124-192.168.1.4-40712-502-6,71.6.167.124,40712,192.168.1.4,502,6,04/01/2021 08:24:26 PM,382750,5,3,11.0,48.0,11.0,0.0,2.2,4.919349550499537,48.0,0.0,16.0,27.712812921102035,154.14761593729588,20.901371652514698,54678.571428571435,91937.45878740457,189288.0,170.0,382750.0,95687.5,110290.22821779513,192846.0,170.0,193092.0,96546.0,131656.2115891233,189641.0,3451.0,0,0,0,0,168,104,13.063357282821686,7.838014369693012,0.0,48.0,6.555555555555555,15.961759858417171,254.77777777777774,1,2,0,2,7,0,0,0,0.0,7.375,2.2,16.0,0,0,0,0,0,0,0,1,0,6,64240,509,1,32,0,0,0,0,1.609788266775889E15,0.0,1.609788266775889E15,1.609788266775889E15,NeedManualLabel
71.6.167.124-192.168.1.4-40714-502-6,71.6.167.124,40714,192.168.1.4,502,6,04/01/2021 08:24:27 PM,380584,5,3,8.0,40.0,8.0,0.0,1.6,3.5777087639996634,40.0,0.0,13.333333333333334,23.094010767585033,126.12195993525741,21.020326655876232,54369.142857142855,91355.63254379113,188395.0,0.0,380584.0,95146.0,109671.76782563505,191559.0,0.0,192172.0,96086.0,130968.90379780997,188695.0,3477.0,0,0,0,0,168,104,13.137704159922645,7.882622495953588,0.0,40.0,5.333333333333333,13.266499161421597,175.99999999999997,1,2,0,2,7,0,0,0,0.0,6.0,1.6,13.333333333333334,0,0,0,0,0,0,0,1,0,5,64240,509,1,32,0,0,0,0,1.609788267159699E15,0.0,1.609788267159699E15,1.609788267159699E15,NeedManualLabel
71.6.167.124-192.168.1.4-40720-502-6,71.6.167.124,40720,192.168.1.4,502,6,04/01/2021 08:24:27 PM,373573,5,3,11.0,48.0,11.0,0.0,2.2,4.919349550499537,48.0,0.0,16.0,27.712812921102035,157.93432608887687,21.41482387645788,53367.57142857142,89661.18403905735,184922.0,197.0,373573.0,93393.25,107591.91936316593,187942.0,197.0,188818.0,94409.0,128631.20877920723,185365.0,3453.0,0,0,0,0,168,104,13.384264922786176,8.030558953671706,0.0,48.0,6.555555555555555,15.961759858417171,254.77777777777774,1,2,0,2,7,0,0,0,0.0,7.375,2.2,16.0,0,0,0,0,0,0,0,1,0,6,64240,509,1,32,0,0,0,0,1.609788267540911E15,0.0,1.609788267540911E15,1.609788267540911E15,NeedManualLabel
71.6.167.124-192.168.1.4-40724-502-6,71.6.167.124,40724,192.168.1.4,502,6,04/01/2021 08:24:27 PM,382182,5,3,8.0,40.0,8.0,0.0,1.6,3.5777087639996634,40.0,0.0,13.333333333333334,23.094010767585033,125.59461199114557,20.932435331857594,54597.428571428565,91757.44811886235,188965.0,189.0,382182.0,95545.5,110111.92357627155,192668.0,189.0,192737.0,96368.5,131318.9216544973,189225.0,3512.0,0,0,0,0,168,104,13.082772082410997,7.849663249446598,0.0,40.0,5.333333333333333,13.266499161421597,175.99999999999997,1,2,0,2,7,0,0,0,0.0,6.0,1.6,13.333333333333334,0,0,0,0,0,0,0,1,0,5,64240,509,1,32,0,0,0,0,1.609788267915576E15,0.0,1.609788267915576E15,1.609788267915576E15,NeedManualLabel
71.6.167.124-192.168.1.4-40728-502-6,71.6.167.124,40728,192.168.1.4,502,6,04/01/2021 08:24:28 PM,452889,5,3,11.0,48.0,11.0,0.0,2.2,4.919349550499537,48.0,0.0,16.0,27.712812921102035,130.27474723386968,17.664372506287414,64698.42857142857,109098.51768143191,224508.0,161.0,452889.0,113222.25,130541.09353092611,227936.0,161.0,227869.0,113934.5,156530.10683092248,224618.0,3251.0,0,0,0,0,168,104,11.040232816429633,6.62413968985778,0.0,48.0,6.555555555555555,15.961759858417171,254.77777777777774,1,2,0,2,7,0,0,0,0.0,7.375,2.2,16.0,0,0,0,0,0,0,0,1,0,6,64240,509,1,32,0,0,0,0,1.609788268333813E15,0.0,1.609788268333813E15,1.609788268333813E15,NeedManualLabel
71.6.167.124-192.168.1.4-40732-502-6,71.6.167.124,40732,192.168.1.4,502,6,04/01/2021 08:24:28 PM,528495,5,3,8.0,40.0,8.0,0.0,1.6,3.5777087639996634,40.0,0.0,13.333333333333334,23.094010767585033,90.82394346209519,15.137323910349197,75499.28571428571,93219.05922023008,183397.0,184.0,528495.0,132123.75,88928.07231830677,187097.0,224.0,187394.0,93697.0,127431.95567831484,183805.0,3589.0,0,0,0,0,168,104,9.460827443968249,5.676496466380949,0.0,40.0,5.333333333333333,13.266499161421597,175.99999999999997,1,2,0,2,7,0,0,0,0.0,6.0,1.6,13.333333333333334,0,0,0,0,0,0,0,1,0,5,64240,509,1,32,0,0,0,0,1.609788268752284E15,0.0,1.609788268752284E15,1.609788268752284E15,NeedManualLabel
74.120.14.54-192.168.1.4-42656-102-6,74.120.14.54,42656,192.168.1.4,102,6,05/01/2021 12:08:15 AM,772137,10,9,113.0,583.0,33.0,0.0,11.3,14.944712926130244,381.0,0.0,64.77777777777779,128.46086736607552,901.3944416599645,24.607032171751904,42896.49999999999,66109.79400187683,158108.0,57.0,772137.0,85793.0,72011.39764995538,158343.0,1909.0,613941.0,76742.625,81956.1981809055,158651.0,146.0,0,0,0,0,328,296,12.95106956407995,11.655962607671956,0.0,381.0,34.800000000000004,88.51083787340752,7834.168421052631,1,2,0,8,18,0,0,0,0.0,36.63157894736842,11.3,64.77777777777777,0,0,0,696,8,1481,0,5,0,30,42340,509,4,32,0,0,0,0,1.609801695669085E15,0.0,1.609801695669085E15,1.609801695669085E15,NeedManualLabel
93.174.95.106-192.168.1.4-48802-502-6,93.174.95.106,48802,192.168.1.4,502,6,05/01/2021 12:34:24 AM,148350,5,3,8.0,40.0,8.0,0.0,1.6,3.5777087639996634,40.0,0.0,13.333333333333334,23.094010767585033,323.5591506572295,53.926525109538254,21192.857142857145,25495.779928114716,50022.0,262.0,148350.0,37087.5,24460.109845760435,50283.0,442.0,99729.0,49864.5,67543.54684572021,97625.0,2104.0,0,0,0,0,168,104,33.704078193461406,20.222446916076844,0.0,40.0,5.333333333333333,13.266499161421597,175.99999999999997,1,2,0,2,7,0,0,0,0.0,6.0,1.6,13.333333333333334,0,0,0,0,0,0,0,1,0,5,64240,509,1,32,0,0,0,0,1.609803264575098E15,0.0,1.609803264575098E15,1.609803264575098E15,NeedManualLabel
93.174.95.106-192.168.1.4-48968-502-6,93.174.95.106,48968,192.168.1.4,502,6,05/01/2021 12:34:24 AM,494668,5,3,11.0,48.0,11.0,0.0,2.2,4.919349550499537,48.0,0.0,16.0,27.712812921102035,119.27191570912208,16.172463146999604,70666.85714285714,116215.64853528199,326251.0,279.0,494668.0,123667.0,135537.752253754,326251.0,46479.0,121199.0,60599.5,82117.01760597495,118665.0,2534.0,0,0,0,0,168,104,10.107789466874753,6.0646736801248515,0.0,48.0,6.555555555555555,15.961759858417171,254.77777777777774,1,2,0,2,7,0,0,0,0.0,7.375,2.2,16.0,0,0,0,0,0,0,0,1,0,6,64240,509,1,32,0,0,0,0,1.609803264725558E15,0.0,1.609803264725558E15,1.609803264725558E15,NeedManualLabel
93.174.95.106-192.168.1.4-49716-502-6,93.174.95.106,49716,192.168.1.4,502,6,05/01/2021 12:34:25 AM,638421,9,7,32.0,27.0,11.0,0.0,3.5555555555555554,5.341140119654022,9.0,0.0,3.857142857142857,4.810702354423639,92.41550638215222,25.06183223922772,42561.399999999994,84172.47149055664,330354.0,185.0,638421.0,79802.625,104323.36624983125,330354.0,3440.0,573106.0,95517.66666666667,148089.06307579458,378331.0,2008.0,0,0,0,0,296,232,14.097280634565593,10.964551604662127,0.0,11.0,3.4705882352941178,4.87490573061192,23.764705882352942,1,2,0,6,15,0,0,0,0.0,3.6875,3.5555555555555554,3.857142857142857,0,0,0,59,6,113,0,2,0,1,64240,509,3,32,0,0,0,0,1.609803265344066E15,0.0,1.609803265344066E15,1.609803265344066E15,NeedManualLabel
93.174.95.106-192.168.1.4-50936-502-6,93.174.95.106,50936,192.168.1.4,502,6,05/01/2021 12:34:26 AM,133365,5,3,11.0,48.0,11.0,0.0,2.2,4.919349550499537,48.0,0.0,16.0,27.712812921102035,442.39493120383906,59.9857533835714,19052.142857142855,21186.684587483804,48224.0,257.0,133365.0,33341.25,18644.97446811517,50538.0,14492.0,64622.0,32311.0,42785.61711603562,62565.0,2057.0,0,0,0,0,168,104,37.491095864732124,22.494657518839272,0.0,48.0,6.555555555555555,15.961759858417171,254.77777777777774,1,2,0,2,7,0,0,0,0.0,7.375,2.2,16.0,0,0,0,0,0,0,0,1,0,6,64240,509,1,32,0,0,0,0,1.609803266769604E15,0.0,1.609803266769604E15,1.609803266769604E15,NeedManualLabel
93.174.95.106-192.168.1.4-51048-502-6,93.174.95.106,51048,192.168.1.4,502,6,05/01/2021 12:34:26 AM,99349,5,3,8.0,40.0,8.0,0.0,1.6,3.5777087639996634,40.0,0.0,13.333333333333334,23.094010767585033,483.14527574510055,80.52421262418343,14192.714285714284,22882.475228248986,47982.0,183.0,99349.0,24837.25,28467.855350377205,51265.0,200.0,50807.0,25403.5,31541.912188388327,47707.0,3100.0,0,0,0,0,168,104,50.32763289011464,30.196579734068784,0.0,40.0,5.333333333333333,13.266499161421597,175.99999999999997,1,2,0,2,7,0,0,0,0.0,6.0,1.6,13.333333333333334,0,0,0,0,0,0,0,1,0,5,64240,509,1,32,0,0,0,0,1.609803266936122E15,0.0,1.609803266936122E15,1.609803266936122E15,NeedManualLabel
93.174.95.106-192.168.1.4-51128-502-6,93.174.95.106,51128,192.168.1.4,502,6,05/01/2021 12:34:27 AM,99094,5,3,11.0,48.0,11.0,0.0,2.2,4.919349550499537,48.0,0.0,16.0,27.712812921102035,595.3942721052738,80.73142672613882,14156.285714285712,22244.597326948744,46962.0,153.0,99094.0,24773.5,27322.48161618316,50090.0,153.0,51680.0,25840.0,32405.2895682171,48754.0,2926.0,0,0,0,0,168,104,50.45714170383676,30.274285022302056,0.0,48.0,6.555555555555555,15.961759858417171,254.77777777777774,1,2,0,2,7,0,0,0,0.0,7.375,2.2,16.0,0,0,0,0,0,0,0,1,0,6,64240,509,1,32,0,0,0,0,1.609803267034899E15,0.0,1.609803267034899E15,1.609803267034899E15,NeedManualLabel
93.174.95.106-192.168.1.4-51218-502-6,93.174.95.106,51218,192.168.1.4,502,6,05/01/2021 12:34:27 AM,109772,5,3,8.0,40.0,8.0,0.0,1.6,3.5777087639996634,40.0,0.0,13.333333333333334,23.094010767585033,437.2699777721095,72.87832962868491,15681.714285714288,21335.30697938893,46884.0,207.0,109772.0,27443.0,23942.212972070898,49592.0,6660.0,55816.0,27908.0,35930.92397921323,53315.0,2501.0,0,0,0,0,168,104,45.54895601792807,27.329373610756843,0.0,40.0,5.333333333333333,13.266499161421597,175.99999999999997,1,2,0,2,7,0,0,0,0.0,6.0,1.6,13.333333333333334,0,0,0,0,0,0,0,1,0,5,64240,509,1,32,0,0,0,0,1.609803267135123E15,0.0,1.609803267135123E15,1.609803267135123E15,NeedManualLabel
93.174.95.106-192.168.1.4-51290-502-6,93.174.95.106,51290,192.168.1.4,502,6,05/01/2021 12:34:27 AM,129313,5,3,11.0,48.0,11.0,0.0,2.2,4.919349550499537,48.0,0.0,16.0,27.712812921102035,456.25729818347725,61.86539636386132,18473.285714285714,22074.593267028995,47599.0,163.0,129313.0,32328.25,21674.580724510757,50300.0,3386.0,53406.0,26703.0,34174.47073474584,50868.0,2538.0,0,0,0,0,168,104,38.66587272741333,23.199523636447996,0.0,48.0,6.555555555555555,15.961759858417171,254.77777777777774,1,2,0,2,7,0,0,0,0.0,7.375,2.2,16.0,0,0,0,0,0,0,0,1,0,6,64240,509,1,32,0,0,0,0,1.609803267241769E15,0.0,1.609803267241769E15,1.609803267241769E15,NeedManualLabel
93.174.95.106-192.168.1.4-51390-502-6,93.174.95.106,51390,192.168.1.4,502,6,05/01/2021 12:34:27 AM,244402,5,3,8.0,40.0,8.0,0.0,1.6,3.5777087639996634,40.0,0.0,13.333333333333334,23.094010767585033,196.3977381527156,32.732956358785934,34914.57142857143,35531.45389115182,94859.0,214.0,244402.0,61100.5,22549.5699515534,94859.0,47945.0,101458.0,50729.0,67250.09753152779,98282.0,3176.0,0,0,0,0,168,104,20.45809772424121,12.274858634544724,0.0,40.0,5.333333333333333,13.266499161421597,175.99999999999997,1,2,0,2,7,0,0,0,0.0,6.0,1.6,13.333333333333334,0,0,0,0,0,0,0,1,0,5,64240,509,1,32,0,0,0,0,1.609803267347507E15,0.0,1.609803267347507E15,1.609803267347507E15,NeedManualLabel
93.174.95.106-192.168.1.4-51486-502-6,93.174.95.106,51486,192.168.1.4,502,6,05/01/2021 12:34:27 AM,198890,5,3,11.0,48.0,11.0,0.0,2.2,4.919349550499537,48.0,0.0,16.0,27.712812921102035,296.64638745034944,40.22323897631856,28412.857142857145,37952.73919595515,98611.0,204.0,198890.0,49722.5,39596.48120309009,98611.0,1673.0,52166.0,26083.0,33075.626796781944,49471.0,2695.0,0,0,0,0,168,104,25.139524360199104,15.083714616119462,0.0,48.0,6.555555555555555,15.961759858417171,254.77777777777774,1,2,0,2,7,0,0,0,0.0,7.375,2.2,16.0,0,0,0,0,0,0,0,1,0,6,64240,509,1,32,0,0,0,0,1.6098032675081E15,0.0,1.6098032675081E15,1.6098032675081E15,NeedManualLabel
